date,file_name,vt_title_en,vl_order,vl_row_id,heading,subject_of_the_amendment,am_no,author,rcv_etc,vote,remarks,vl_title_en
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,23,,"Article 3, § 1, point 15",104,committee,"",+,"",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,24,,"Article 3, § 1, point 22",400,PfE,"",-,adoption 400 = 107 falls,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,25,,"Article 3, § 1, point 22",107,committee,"",+,"",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,26,,"Article 3, § 1, point 22",413,ECR,"",-,"",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,27,,"Article 4, § 1, after point b",391,ESN,RCV,-,"Key vote 
Calls for recyclability objectives only to be indicative",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,28,,"Article 4, after § 1",392,ESN,RCV,-,"Exemption to reusability, recyclability and recoverability criteria for vehicles",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,29,,Article 6,401D,PfE,RCV,-,"adoption 401 = 130 - 159, 393, 394, 402, 403, 418, 419, 420 and 421 fall 
Key vote
Calls for deletion of article 6 (on requirement of minimum recycled content in vehicles)",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,30,,Article 6,"131,132, 136, 138-149151,153-159",committee,"",+,"",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,31,,Article 6,133,committee,split,"","",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,32,,Article 6,"","",1 RCV,+,"After 10 years, the recycled plastic target rises by 5 percentage points",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,33,,Article 6,"","",2 RCV,+,Derogation from above targets if recycled plastic is unavailable or excessively costly.,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,34,,Article 6,134,committee,RCV,+,Manufacturers may meet up to a maximum of 50 percent of the recycled plastic targets by using pre-consumer waste.,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,35,,Article 6,135,committee,separate,+,"",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,36,,Article 6,150,committee,split,"","",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,37,,Article 6,"","",1RCV,+,"Commission to adopt a delegated act to calculate the recycled content of aluminium and its alloys and of steel [from ferrous scrap], and the share of low CO2 steel present in and incorporated into vehicles",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,38,,Article 6,"","",2RCV,+,Inclusion in the text of “ferrous scrap”,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,39,,"Article 6, § 1, before sub§ 1",418,The Left,"",-,"",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,40,,"Article 6, § 1, sub§ 1",393,ESN,RCV,-,"adoption 393 = 402, 130, 419 fall
Key Vote
Calls for deletion of recycled plastic objectives in Article 6",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,41,,"Article 6, § 1, sub§ 1",402,PfE,RCV,-,"adoption 402 = 130, 419 fall
Key vote 
Lowers the objective of minimum recycled plastic target to 10% instead of 25%",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,42,,"Article 6, § 1, sub§ 1",130,committee,RCV,+,"adoption 130 = 419 falls
Recycling targets ",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,43,,"Article 6, § 1, sub§ 1",419,The Left,"",-,"",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,44,,"Article 6, § 1, sub§ 2",403D,PfE,RCV,-,"Key vote 
Calls for deletion of closed loop recycling target in Article 6.
",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,45,,"Article 6, § 1, after sub§ 2",394,ESN,RCV,-,"Key vote 
Calls for the suspension of recycled plastic targets in Art 6",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,46,,"Article 6, § 3, sub§ 1",420,The Left,"",-,adoption 420 = 137 falls,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,47,,"Article 6, § 3, sub§ 1",137,committee,split,"","",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,48,,"Article 6, § 3, sub§ 1","","",1RCV,+,Commission to adopt a delegated act to establish a minimum share of steel recycled from [ferrous scrap] and a minimum share of recycled aluminium and its alloys to be present in vehicles,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,49,,"Article 6, § 3, sub§ 1","","",2RCV,+,Inclusion in the text of “ferrous scrap”,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,50,,"Article 6, § 4, sub§ 1, introductory part",421,The Left,"",-,adoption 421 = 152 falls,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,51,,"Article 6, § 4, sub§ 1, introductory part",152,committee,"",+,"",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,52,,"Article 7, after § 4,",387,Greens/ EFA,RCV,-,Manufacturers to ensure that at least the vehicle parts and components listed in Part C of Annex VII are available as spare parts and components for a minimum of 20 years,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,53,,"Article 18, § 1",388,Greens/ EFA,RCV,-,All vehicle producers to mandatory join a producer responsibility organisation to fulfil their extended producer responsibility.,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,54,,"Article 18, after § 1",404,PfE,"",-,"",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,55,,"Article 20, after § 4",414,ECR,"",-,"",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,56,,"Article 22, § 2, point b",415,ECR,"",-,"",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,57,,"Article 23, § 4, sub§ 1",405,PfE,"",-,adoption 405 = 232 falls,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,58,,"Article 23, § 4, sub§ 1",232,committee,"",+,"",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,59,,"Article 30, § 2, sub§ 1",406,PfE,"",-,adoption 406 = 261 falls,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,60,,"Article 30, § 2, sub§ 1",261,committee,"",+,"",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,61,,"Article 38, § 3, after point b",389,Greens/ EFA,RCV,-,Euro 4/IV age limit for vehicle export,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,62,,"Article 55, after § 2",390,Greens/ EFA,RCV,-,Commission to conduct an assessment of the potential expansion of the extended producer responsibility to vehicles exported,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,63,,"Article 55, after § 2",318,committee,RCV,+,Commission to conduct an assessment to evaluate whether manufacturers are on track to comply with the recycled plastic targets laid down in Article 6(1),Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,64,,"Annex VII, Part C, point 4",407D,PfE,RCV,-,Deletion of “engines” from the list of parts to be removed from end of life vehicles,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,65,,"Annex VII, Part C, point 6",408D=416D=,PfEECR,RCV,-,Deletion of “gear boxes” from the list of parts to be removed from end of life vehicles,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,66,,"Annex VII, Part C, point 13",371,committee,RCV,+,Deletion of “wire harnesses” from the list of parts to be removed from end of life vehicles,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,67,,"Annex VII, Part C, point 16",409D=417D=,PfEECR,RCV,-,Deletion of “heat exchangers” from the list of parts to be removed from end of life vehicles,Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,68,,Recital 19,395,PfE,RCV,-,"adoption 395 = 22 falls
10% percent target of plastic recycled recital",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,69,,Recital 19,22,committee,"",+,"",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,70,,vote: Commission proposal,"","",RCV,+,"If AM 391, 401D, 393, 402, 403D, 394 rejected = +
If any of those amendments adopted = -
(Key votes)",Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF ENVI IMCO 20230284COD Circularity of Vehicles Gieseke Saudargas_EN,,3,71,,vote: referral back,"","","",+,Referral back to committee responsible for inter-institutional negotiations (Rule 60(4)),Circularity requirements for vehicle design and management of end-of-life vehicles
2025-09-09,VOLF LIBE 20240321NLE EU-Brazil Agreement [Bartusek]_EN,,4,1,,vote: consent,"","",RCV,+,"",EU-Brazil Agreement: cooperation with and through Europol and the Federal Police of Brazil
2025-09-09,VOLF AFET 20220184NLE EU-Kyrgyz Republic CONSENT [Sanchez Amor]_EN,,5,1,,vote: consent,"","",RCV,+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,1,,§ 1,17,S&D,"",+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,2,,§ 10,18,S&D,"",+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,3,,After § 12,12,ESN,RCV,-,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,4,,After § 18,11,Renew,"",+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,5,,§ 19,19,S&D,"",+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,6,,§ 30,§,original text,split,"","",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,7,,§ 30,"","",1,+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,8,,§ 30,"","",2,+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,9,,§ 32,20,S&D,"",+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,10,,§ 33,21,S&D,"",+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,11,,§ 38,22,S&D,"",+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,12,,§ 42,23,S&D,"",+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,13,,§ 44,24,S&D,"",+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,14,,§ 45,25,S&D,"",+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,15,,§ 46,26,S&D,"",+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,16,,Recital N,13,S&D,"",+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,17,,After recital R,14,S&D,"",+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,18,,Recital T,§,original text,separate,+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,19,,After recital U,15,S&D,"",+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,20,,Recital AH,10,Renew,"",+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,21,,After recital AI,16,S&D,"",+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF AFET 20220184MNLE EU-Kyrgyz Republic RESOLUTION [Sanchez Amor]_EN,,6,22,,vote: resolution (as a whole),"","",RCV,+,"",EU-Kyrgyz Republic Enhanced Partnership and Cooperation Agreement (Resolution)
2025-09-09,VOLF CONT 2025_0805NLE Partial renewal of ECA Member – LU nominee [Terhes]_EN,,7,1,,vote: nomination of Joëlle Elvinger,"","","",+,Secret ballot (Rule 198(1)),Partial renewal of Members of the Court of Auditors – Joëlle Elvinger
2025-09-09,VOLF CONT 2025_0804NLE Partial renewal of ECA Member – NL nominee [Zdechovsky]_EN,,8,1,,vote: nomination of Stef Blok,"","","",+,Secret ballot (Rule 198(1)),Partial renewal of Members of the Court of Auditors – Stef Blok
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,1,,After § 2,42,PfE,RCV,-,"Urges the Commission, in the upcoming revision of the public procurement framework in 2026, to propose measures aimed at facilitating and encouraging local, national or European preference in public procurement procedures...",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,2,,§ 3,§,original text,split,"","",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,3,,§ 3,"","",1 RCV,+,Acknowledges the Commission’s ongoing evaluation with regards to the revision of the legal frameworks for EU public procurement,Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,4,,§ 3,"","",2 RCV,+,words “sustainable and social”,Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,5,,§ 4,3,The Left,RCV,-,preventing social dumping and preserving our economic and industrial sovereignty...,Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,6,,§ 4,§,original text,split,"","",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,7,,§ 4,"","",1 RCV,+,Text as a whole excluding the words “maintaining high social and environmental standards”,Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,8,,§ 4,"","",2 RCV,+,“maintaining high social and environmental standards” without the words “and environmental”,Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,9,,§ 4,"","",3 RCV,+,“and environmental”,Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,10,,After § 6,4,The Left,RCV,-,international competition is putting pressure on numerous industrial sectors in Europe through overcapacity and price dumping...,Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,11,,§ 8,§,original text,split,"","",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,12,,§ 8,"","",1,+,Points to significant legal and administrative differences across the Member States and their procurement systems...,Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,13,,§ 8,"","",2 RCV,+,calls on the Commission to assess the most appropriate legal instrument in view of the forthcoming reform;,Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,14,,§ 11,5,The Left,RCV,-,Urges the Commission to withdraw the EU from the WTO Agreement on Government Procurement...,Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,15,,§ 13,§,original text,split,"","",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,16,,§ 13,"","",1,+,Recognises that significant discrepancies remain between Member States in their implementation and enforcement of public procurement rules...,Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,17,,§ 13,"","",2 RCV,+,"notes the varying degrees of implementation of green public procurement across the Member States, with only one third introducing binding obligations and the remainder opting for voluntary approaches;",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,18,,§ 14,6,The Left,"",-,"",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,19,,§ 18,43,PfE,"",-,"",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,20,,§ 36,7,The Left,RCV,-,"calls for training programmes for contracting authorities to include modules on verifying compliance with occupational health and safety obligations, and on the procedures for checking employers’ mandatory training certificates, to be required of tenderers and subcontractors at the selection and contract performance stages;",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,21,,§ 36,§,original text,split,"","",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,22,,§ 36,"","",1,+,"",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,23,,§ 36,"","",2,+,"",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,24,,§ 37,31,MEPs,"",-,"",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,25,,§ 37,32,MEPs,"",-,"",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,26,,§ 39,8,The Left,RCV,-,"calls for the mandatory exclusion of economic operators that have been convicted of non-compliance with rules regarding working conditions and occupational health and safety, including where the infringement is committed by a subcontractor within the execution chain, in line with the principle of proportionality;",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,27,,After § 39,9,The Left,RCV,-,Considers that contracting authorities must be allowed the autonomy to exclude bids based on security risks or out of respect for fundamental human rights and international law;,Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,28,,§ 46,§,original text,split,"","",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,29,,§ 46,"","",1,+,Stresses that SMEs’ efforts to explore other Member States’ markets should be supported; calls for the sharing of best practice across the EU and the simplification of cross-border procurement procedures;,Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,30,,§ 46,"","",2 RCV,+,calls on the Member States to encourage business participation in cross-border public procurement by refraining from using language criteria to decline bids in tender procedures;,Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,31,,§ 53,§,original text,RCV,+,"Calls on the Commission, the Member States and contracting authorities to make full use of the available tools such as the EU’s trade defence toolbox, to prevent unfair competition from non-EU countries that discriminate against EU countries’ participation in their public procurement processes...",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,32,,§ 54,10,The Left,"",-,"",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,33,,§ 54,§,original text,RCV,+,"Recalls that the conditions set out in ILO Convention No 94 on Labour Clauses should be respected, and considers that countries that do not comply with them should not be able to access EU public procurement processes;",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,34,,After § 56,46,MEPs,RCV,-,"Calls on the Commission to set out clearly that bidders from non-EU countries are not eligible to participate in public procurement procedures conducted within the EU if their country of origin does not give, on the basis of a plurilateral or bilateral agreement on public procurement signed with the EU, reciprocal market access for EU bidders;",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,35,,§ 58,§,original text,split,"","",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,36,,§ 58,"","",1,+,Text as a whole excluding the words “including environmental and climate-related considerations”,Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,37,,§ 58,"","",2 RCV,+,the words “including environmental and climate-related considerations”,Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,38,,§ 59,§,original text,split,"","",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,39,,§ 59,"","",1,+,"Text as a whole excluding the words “and climate-related criteria”
",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,40,,§ 59,"","",2 RCV,+,the words “and climate-related criteria”,Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,41,,§ 60,44,PfE,"",-,"",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,42,,§ 61,§,original text,RCV,+,"Stresses that the development and use of trustworthy, high-quality and transparent sustainability labels and certifications help contracting authorities operationalise sustainability objectives, thus reducing the administrative burden and the need for in-depth technical assessments; calls on the Commission to promote and further develop such labels at EU level, ensuring their credibility and usability across sectors;",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,43,,§ 63,11,The Left,"",-,"",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,44,,§ 63,§,original text,split,"","",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,45,,§ 63,"","",1 RCV,+,"Underlines, in the light of CJEU case-law (including Case C-395/18), that contracting authorities are entitled to include requirements based on national labour law in procurement documentation",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,46,,§ 63,"","",2 RCV,+,"such as binding collective agreements, minimum employment standards, equal pay provisions, and other relevant social criteria; welcomes the clarification by the CJEU that the social and environmental obligations in the Horizontal Social Clause are ‘a cardinal value with which the Member States must ensure compliance’;",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,47,,§ 63,"","",3 RCV,+,"calls on the Commission to develop guidance and a legal framework, including clarification of the subject matter and its practical application, that ensures legal certainty and empowers contracting authorities – within their own discretion – to apply such criteria without facing disproportionate legal risks;",Public procurement
2025-09-09,VOLF IMCO 20242103INI Public procurement [Muller]_EN,,9,48,,After § 63,12,The Left,RCV,-,... calls on the Commission to ensure that the horizontal social clause is applied across articles in the revision of the public procurement directives...,Public procurement
